host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24496358,3,4,1.32833,103.91486,2,140,28,3,20180723,0.15,24,179
46515276,1,20,1.31045,103.87406,2,100,2,10,20190721,0.27,11,361
2413412,1,16,1.28497,103.84204,2,50,90,1,20160719,0.03,112,289
44467429,2,27,1.37855,103.76041,2,44,4,40,20190516,2.33,1,331
68059127,3,4,1.32342,103.9161,2,178,3,0,-1,-1.0,21,333
36092554,1,20,1.32813,103.86526,3,100,2,0,-1,-1.0,1,0
5402869,1,20,1.30995,103.86791,2,100,2,0,-1,-1.0,1,0
60304127,5,1,1.42969,103.79155,2,40,2,14,20170331,0.37,2,0
22784349,2,33,1.2932,103.76834,2,69,1,1,20160802,0.03,1,0
1882247,1,16,1.28515,103.84144,2,26,29,2,20161129,0.06,1,0
51781892,1,5,1.28157,103.8274,2,46,1,30,20170808,0.81,1,0
7538974,1,10,1.30191,103.84837,3,250,3,3,20160824,0.08,1,0
6954638,2,33,1.295,103.76895,1,19,5,4,20180406,0.14,9,355
83828949,3,4,1.33697,103.93125,3,260,2,0,-1,-1.0,1,0
83878917,3,4,1.3181,103.91159,3,181,90,18,20180102,0.48,1,0
2413412,1,20,1.31024,103.86286,2,36,28,1,20160903,0.03,112,362
31855113,1,18,1.31833,103.83084,3,140,1,0,-1,-1.0,1,0
9653330,1,7,1.31123,103.87814,3,299,1,83,20190729,2.24,3,330
14861027,1,5,1.27444,103.83659,3,129,3,2,20160816,0.05,1,0
33189209,1,7,1.31596,103.88824,3,199,2,60,20190813,1.64,23,30
3312888,1,24,1.29009,103.84166,2,65,7,4,20190729,0.11,1,34
42288055,1,20,1.3022,103.86236,3,190,4,8,20180302,0.22,1,0
84635959,1,18,1.31887,103.82812,3,203,6,1,20171122,0.05,1,362
84863690,3,4,1.32601,103.95378,2,60,90,3,20170714,0.08,1,358
2413412,1,16,1.28378,103.84311,2,40,90,2,20190528,0.06,112,354
52008666,1,7,1.31264,103.88528,2,49,1,0,-1,-1.0,2,0
77077626,4,12,1.36565,103.86348,2,131,2,13,20190726,0.55,3,365
85287197,1,21,1.31833,103.8424,3,250,2,84,20190729,2.23,1,31
4671947,1,18,1.29617,103.82622,2,60,5,0,-1,-1.0,1,361
39062615,1,7,1.32815,103.90387,1,42,1,0,-1,-1.0,1,0
27888612,2,30,1.38351,103.74021,2,25,183,0,-1,-1.0,1,365
24496358,3,4,1.32417,103.91461,2,131,7,0,-1,-1.0,24,342
48754014,1,22,1.27858,103.84891,3,219,3,70,20190817,2.12,2,22
32410168,1,5,1.27632,103.83441,2,51,2,166,20190808,4.45,1,117
82725172,1,5,1.27464,103.83395,2,99,2,12,20190814,0.34,9,357
61315957,1,28,1.29647,103.84406,2,60,1,9,20170530,0.25,1,0
28809566,5,29,1.442,103.82203,2,53,6,1,20180105,0.05,7,364
86048572,2,33,1.32004,103.76335,2,19,15,0,-1,-1.0,1,0
28489587,1,21,1.31758,103.84761,2,89,1,30,20190821,0.84,3,350
10802615,1,22,1.27423,103.84398,3,385,90,0,-1,-1.0,3,358
68024306,2,27,1.35192,103.74793,2,49,1,2,20160828,0.05,1,0
31464513,1,21,1.32329,103.85197,3,237,4,2,20190410,0.1,114,260
86278590,1,18,1.29597,103.82883,3,450,2,46,20180710,1.25,1,43
31557595,3,14,1.35987,103.96299,2,90,90,2,20170119,0.05,2,89
10802615,1,22,1.27523,103.84384,3,681,90,0,-1,-1.0,3,358
2365469,1,11,1.27991,103.78651,2,99,5,8,20170204,0.21,1,0
29032695,1,7,1.31338,103.88472,3,140,29,62,20171204,1.68,5,59
8948251,1,20,1.30759,103.86217,2,37,18,5,20181209,0.13,83,362
17916952,4,19,1.36948,103.89242,2,86,10,0,-1,-1.0,2,86
22875236,4,17,1.39145,103.9126,3,149,2,110,20190807,3.28,1,269
23722617,1,16,1.28313,103.84376,3,115,5,24,20190811,0.65,84,62
28382771,1,7,1.3128,103.8832,3,160,365,2,20161010,0.05,6,180
87219452,3,14,1.37602,103.96047,3,100,2,5,20180929,0.14,1,239
11390076,1,28,1.29756,103.85037,2,60,5,5,20190310,0.14,18,364
87411537,1,16,1.28358,103.84376,2,150,1,11,20170909,0.3,7,360
63355544,4,17,1.39497,103.91332,2,40,90,0,-1,-1.0,1,365
85261220,1,2,1.31319,103.79247,3,131,2,19,20180729,0.53,1,0
63321758,5,39,1.42909,103.76864,2,49,1,101,20190811,2.75,4,340
87731750,1,20,1.31607,103.86023,1,22,1,33,20190817,0.89,8,191
7609000,4,19,1.35621,103.8873,3,500,1,9,20170407,0.26,1,358
34623849,1,20,1.29763,103.8746,3,278,90,0,-1,-1.0,2,363
22103887,1,21,1.3159,103.84241,3,250,4,35,20190813,1.04,3,283
29032695,1,7,1.3131,103.88513,2,131,29,47,20180701,1.27,5,85
29032695,1,7,1.31141,103.88352,3,125,29,46,20190802,1.27,5,81
88281045,1,2,1.31112,103.79757,2,75,2,8,20190205,0.22,1,0
87411537,1,16,1.28353,103.8458,1,37,1,37,20190811,1.0,7,361
17404486,1,7,1.30996,103.90159,3,183,2,76,20190821,2.06,9,135
28004549,1,7,1.31229,103.87582,3,176,2,144,20190812,3.93,6,172
29032695,1,7,1.31253,103.8849,3,119,29,76,20190628,2.13,5,34
33531356,1,20,1.31408,103.84875,3,85,183,7,20170306,0.19,1,90
2413412,1,16,1.28305,103.84363,2,40,90,1,20170910,0.04,112,365
8492007,1,21,1.32556,103.85404,3,150,7,12,20190430,0.34,203,364
87411537,1,16,1.28385,103.84525,1,37,1,7,20190110,0.19,7,360
37538001,1,16,1.28203,103.84026,3,83,30,0,-1,-1.0,1,0
25185912,1,2,1.31137,103.79738,2,65,4,4,20190818,0.16,14,286
25996335,1,20,1.31427,103.85273,2,110,1,25,20190814,1.06,9,306
5855801,3,4,1.32064,103.91455,2,169,1,0,-1,-1.0,1,363
25996335,1,20,1.31339,103.85386,3,481,1,6,20190511,0.22,9,266
87731750,1,20,1.31446,103.8585,1,19,1,60,20190506,1.63,8,210
24242280,4,12,1.38106,103.8615,2,81,1,0,-1,-1.0,1,179
87411537,1,16,1.28359,103.84591,1,31,1,31,20190721,0.84,7,359
87411537,1,16,1.28504,103.84371,1,31,1,35,20190714,0.95,7,359
87411537,1,16,1.28374,103.84409,3,42,1,6,20171126,0.16,7,346
17404486,1,13,1.30917,103.9017,3,164,2,73,20190827,1.99,9,144
89646375,3,14,1.37749,103.96185,3,99,365,46,20181118,1.27,1,0
33944993,3,4,1.31118,103.92422,2,50,3,71,20190815,1.94,2,69
29032695,1,7,1.31174,103.88368,3,160,29,67,20180525,1.83,5,85
89770625,2,33,1.30548,103.76767,2,56,2,26,20180815,0.71,2,227
29295816,4,12,1.36783,103.87549,2,118,2,1,20190811,1.0,5,363
29295816,4,19,1.36667,103.87627,2,118,2,1,20170119,0.03,5,363
3162951,1,7,1.31309,103.89127,3,100,5,8,20190610,0.22,1,0
81107861,1,7,1.31497,103.8829,2,53,2,26,20190818,0.71,4,63
64261467,4,12,1.35984,103.87375,2,60,1,0,-1,-1.0,1,173
8492007,1,21,1.32692,103.84802,3,139,10,36,20190524,1.01,203,364
23722617,1,8,1.29461,103.83991,3,110,4,69,20190712,1.88,84,39
24496358,3,4,1.32346,103.91448,2,169,7,0,-1,-1.0,24,353
90330191,1,35,1.35861,103.84233,2,90,1,1,20161026,0.03,1,179
2413412,1,16,1.28291,103.84158,2,50,90,2,20180723,0.11,112,343
11782171,1,6,1.30846,103.83933,2,99,3,45,20190824,1.25,1,354
673886,1,21,1.31427,103.83881,3,211,2,10,20170402,0.28,2,0
47682311,2,27,1.34901,103.74759,2,69,1,1,20161225,0.03,3,332
2413412,1,20,1.3101,103.86291,2,50,28,3,20170126,0.08,112,355
14521708,1,16,1.28405,103.84508,3,119,5,9,20190730,0.31,67,78
17404486,1,13,1.30921,103.90088,3,183,2,109,20190821,2.98,9,149
90599917,1,21,1.32265,103.84037,2,60,60,0,-1,-1.0,1,89
90604639,1,13,1.30876,103.90045,3,164,2,44,20190715,1.2,9,144
90613922,1,10,1.3108,103.85412,3,119,3,104,20190808,2.85,10,0
9938906,1,38,1.24918,103.82509,3,2943,1,3,20190213,0.21,3,92
70413876,5,36,1.43543,103.83894,2,50,4,5,20180429,0.14,1,0
90613922,1,10,1.3115,103.85339,3,119,3,82,20190705,2.27,10,0
54285807,1,10,1.31089,103.85344,3,119,3,70,20190616,1.92,1,77
91056974,4,17,1.40315,103.91113,2,56,1,0,-1,-1.0,1,0
91224988,1,2,1.34514,103.77074,2,65,2,14,20190729,0.42,1,351
8948251,1,16,1.28449,103.84315,2,43,90,0,-1,-1.0,83,352
14521708,1,16,1.28356,103.84368,3,119,5,22,20190512,0.6,67,135
45661681,1,21,1.32149,103.84119,3,149,7,2,20190817,0.07,8,365
90604639,1,13,1.30903,103.90167,3,185,2,74,20190826,2.1,9,149
91165081,3,4,1.31504,103.90693,2,44,6,5,20190426,0.17,10,333
91596173,1,16,1.28155,103.84521,2,183,1,2,20170804,0.08,1,173
23722617,1,16,1.28376,103.84445,3,119,5,16,20190727,0.44,84,65
89770625,2,33,1.30557,103.76876,2,69,2,7,20180314,0.21,2,213
23722617,1,16,1.28334,103.84512,3,110,5,7,20190805,0.2,84,64
25401069,4,32,1.39257,103.89489,2,50,4,18,20190815,1.64,2,61
90613922,1,10,1.3107,103.85376,3,169,3,67,20190711,2.09,10,0
2626956,1,8,1.29254,103.83773,3,106,7,7,20181231,0.19,1,0
32184450,1,21,1.32676,103.84691,3,200,3,14,20190129,0.39,67,365
23722617,1,16,1.28394,103.8442,3,115,6,53,20190720,1.48,84,54
91165081,1,7,1.31467,103.88208,1,28,6,1,20181217,0.12,10,317
91165081,1,7,1.31586,103.9055,2,58,2,4,20190712,0.31,10,361
47723162,1,35,1.36389,103.83226,2,190,1,0,-1,-1.0,2,365
24963905,1,10,1.30213,103.8483,2,50,13,6,20190331,0.17,3,205
8492007,1,21,1.32251,103.85369,3,218,7,1,20170811,0.04,203,301
8492007,1,21,1.32396,103.84858,3,300,7,3,20180615,0.08,203,264
4406052,1,22,1.28177,103.8528,2,139,3,5,20190803,0.14,2,356
92366140,1,21,1.32411,103.85093,2,56,3,30,20170920,0.84,1,8
90613922,1,10,1.30992,103.85421,3,119,3,83,20190729,2.4,10,0
15503071,1,20,1.31439,103.85424,2,58,90,11,20171028,0.31,13,365
17404486,1,13,1.30937,103.90039,3,183,2,43,20190729,1.24,9,148
81107861,1,7,1.31524,103.88294,2,56,2,35,20190825,0.96,4,348
47928660,1,7,1.31278,103.88383,2,43,2,15,20190817,0.42,4,2
12789098,1,7,1.31152,103.87732,3,131,2,0,-1,-1.0,1,0
8948251,1,20,1.30822,103.86322,2,44,18,1,20160901,0.03,83,362
2129526,1,2,1.33552,103.7848,2,78,1,70,20180529,1.94,1,0
8948251,1,20,1.30948,103.86211,2,44,18,1,20170225,0.03,83,362
2413412,1,20,1.30812,103.86348,2,37,18,1,20170311,0.03,112,353
21027142,3,14,1.35445,103.96575,2,69,3,49,20190629,1.37,2,162
93851525,4,12,1.35284,103.86522,2,200,1,0,-1,-1.0,1,89
54324125,1,21,1.32682,103.84951,2,69,90,0,-1,-1.0,5,364
54324125,1,21,1.32716,103.84897,2,89,90,0,-1,-1.0,5,364
2413412,1,16,1.28428,103.8418,2,44,90,2,20161209,0.06,112,352
93089312,1,7,1.3142,103.88363,2,144,1,0,-1,-1.0,1,89
66896194,3,4,1.33702,103.92437,2,50,3,1,20160923,0.03,1,0
91064876,1,21,1.32711,103.84919,2,69,90,0,-1,-1.0,8,364
94466856,1,20,1.32626,103.86177,2,50,3,11,20171205,0.3,1,0
91064876,1,21,1.32738,103.84367,2,119,90,0,-1,-1.0,8,364
91064876,1,20,1.32091,103.86533,2,110,90,0,-1,-1.0,8,364
91064876,1,20,1.32208,103.86534,2,69,90,0,-1,-1.0,8,364
91064876,1,21,1.32788,103.84296,2,69,90,1,20161210,0.03,8,364
91064876,3,4,1.33394,103.94547,2,110,90,0,-1,-1.0,8,364
94622308,4,12,1.35077,103.86915,2,65,180,0,-1,-1.0,1,365
1644940,1,21,1.32433,103.84354,2,61,3,13,20190310,0.4,2,339
17404486,1,13,1.30737,103.90065,3,204,2,92,20190822,2.57,9,152
94895692,4,17,1.40236,103.90027,2,50,7,2,20180714,0.14,1,56
31464513,1,20,1.32176,103.8632,3,256,12,2,20180711,0.11,114,358
8492007,1,10,1.30067,103.84967,3,358,7,5,20190808,0.18,203,256
14521708,1,16,1.28342,103.84594,3,125,5,9,20190430,0.3,67,81
2689542,1,7,1.31487,103.88298,2,136,2,1,20171101,0.05,1,150
14521708,1,16,1.28381,103.84429,3,131,5,20,20190722,0.61,67,44
8492007,1,20,1.32007,103.86337,3,287,10,10,20190802,0.29,203,364
21149720,1,20,1.31122,103.85924,3,222,1,2,20180318,0.09,16,351
95705922,1,10,1.30972,103.8534,2,81,90,1,20170315,0.03,1,363
31464513,1,20,1.31374,103.85345,3,225,5,9,20190505,0.26,114,247
6954638,2,33,1.29171,103.76738,1,25,5,7,20180616,0.29,9,332
1439258,1,11,1.28084,103.78535,2,69,1,6,20190718,0.2,32,356
24351539,1,24,1.29009,103.84011,3,110,60,3,20170731,0.09,1,148
32184450,1,10,1.29925,103.85157,3,300,10,10,20170722,0.29,67,264
91064876,1,21,1.32795,103.84222,2,69,90,0,-1,-1.0,8,364
91064876,1,21,1.32906,103.84224,2,119,90,0,-1,-1.0,8,364
1183530,1,8,1.29572,103.83472,2,101,1,1,20170625,0.04,1,0
53360239,1,22,1.2755,103.84553,3,275,3,105,20190811,2.96,2,85
65526303,1,11,1.30405,103.78295,2,67,180,7,20170722,0.21,3,0
9794916,1,10,1.30295,103.85208,3,258,2,138,20190801,3.87,3,0
8492007,1,21,1.32788,103.84788,3,350,7,4,20190103,0.12,203,48
32184450,1,20,1.31646,103.86416,3,131,3,5,20170401,0.14,67,365
32184450,1,20,1.32832,103.86543,3,200,5,13,20190713,0.4,67,346
96249364,4,32,1.38221,103.90029,2,50,180,199,20190724,5.67,2,95
56790426,4,32,1.38021,103.90128,2,76,1,0,-1,-1.0,1,0
10884468,5,36,1.42547,103.84367,3,75,180,0,-1,-1.0,1,362
73113530,1,7,1.31327,103.8818,3,140,2,39,20190801,1.15,2,343
91255816,3,4,1.33467,103.90244,1,500,1,0,-1,-1.0,1,179
35691521,1,21,1.32479,103.85232,3,244,5,5,20190221,0.15,45,254
47928660,1,7,1.31218,103.88313,2,56,6,3,20190531,0.69,4,18
184596,4,19,1.36419,103.8774,3,310,2,6,20190724,0.18,1,346
29131068,3,4,1.31306,103.93365,2,139,2,0,-1,-1.0,2,365
51833262,1,2,1.31874,103.77499,2,44,2,1,20170925,0.04,1,0
41531836,1,7,1.31146,103.89938,3,131,1,81,20190807,2.43,2,50
25996335,1,20,1.31452,103.8538,2,110,1,5,20190802,0.91,9,314
23722617,1,6,1.30314,103.84542,3,90,6,30,20190808,0.93,84,2
1584407,1,13,1.30588,103.90372,3,194,2,8,20190825,0.28,5,223
48017751,4,17,1.40576,103.90148,2,68,1,15,20190223,0.43,2,324
35746057,1,22,1.27498,103.84549,3,229,26,0,-1,-1.0,3,86
1386714,3,14,1.36493,103.97158,2,69,1,47,20190131,1.34,2,0
91428330,3,3,1.35351,103.95462,2,42,1,76,20190824,2.22,1,92
15503071,1,20,1.31388,103.8551,2,56,90,6,20170703,0.17,13,263
15503071,1,20,1.31493,103.85576,2,49,90,7,20171201,0.21,13,270
97878860,1,20,1.30931,103.86334,2,50,18,1,20181231,0.12,59,359
78386666,1,7,1.3115,103.89015,2,62,2,0,-1,-1.0,6,0
97206233,1,25,1.30385,103.83477,2,76,1,37,20190729,1.1,10,347
61619807,1,8,1.29577,103.83939,3,140,2,37,20190813,1.07,27,323
24496358,3,4,1.31673,103.91426,2,67,88,1,20170916,0.04,24,341
24496358,3,4,1.32415,103.91477,2,131,3,0,-1,-1.0,24,342
97878860,1,7,1.31639,103.8816,2,35,18,3,20180207,0.09,59,359
23285601,1,10,1.30095,103.84911,2,60,1,0,-1,-1.0,1,0
98310459,1,18,1.31846,103.83196,2,150,7,0,-1,-1.0,1,363
2413412,1,20,1.30797,103.86145,2,54,18,1,20161029,0.03,112,359
10248444,1,8,1.29731,103.84016,2,87,1,99,20190805,2.82,48,343
10248444,1,8,1.2971,103.8383,2,87,2,8,20190807,0.24,48,350
46685310,1,8,1.29684,103.84017,3,139,2,11,20190725,0.37,28,321
2413412,1,20,1.30876,103.8627,2,54,18,1,20180417,0.06,112,359
98735640,4,19,1.34628,103.88339,2,68,2,35,20190327,1.11,1,0
97480037,3,14,1.36955,103.97105,2,37,90,4,20170119,0.12,1,83
44761306,1,11,1.27725,103.78759,2,67,10,22,20190525,0.64,2,23
67414114,1,20,1.32911,103.86447,2,56,1,8,20190222,0.58,1,0
97206233,1,25,1.30481,103.83424,2,110,1,22,20190526,0.65,10,326
65526303,1,11,1.30531,103.78379,1,81,2,2,20180811,0.06,3,0
2413412,1,20,1.3086,103.86281,2,40,18,3,20180920,0.09,112,359
2327574,3,14,1.35601,103.96595,3,190,6,9,20190811,0.31,2,349
20306218,4,32,1.39092,103.89391,2,35,1,47,20180721,1.35,1,48
26276079,1,11,1.30125,103.79619,2,81,180,2,20170304,0.06,2,358
21149720,1,20,1.3124,103.85932,3,222,1,0,-1,-1.0,16,351
91165081,1,13,1.29941,103.9009,2,44,4,3,20190114,0.09,10,200
228867,2,9,1.34328,103.71748,2,69,3,9,20181108,0.26,7,362
97878860,1,20,1.3085,103.8614,2,40,18,2,20170716,0.06,59,359
21149720,1,20,1.31229,103.85872,3,194,1,4,20180328,0.19,16,351
27017775,4,26,1.38443,103.83919,3,69,3,44,20190731,2.52,1,61
97865585,3,14,1.37749,103.96112,3,90,90,0,-1,-1.0,1,239
47682311,2,27,1.34744,103.74719,2,69,1,5,20170722,0.15,3,300
97878860,1,20,1.31137,103.85681,2,44,18,1,20170218,0.03,59,342
10248444,1,8,1.2962,103.83715,2,87,2,37,20190729,1.07,48,328
10248444,1,8,1.29754,103.83978,2,90,1,47,20190704,1.59,48,347
61619807,1,25,1.29898,103.83789,2,93,2,76,20190808,2.22,27,335
61619807,1,8,1.29731,103.83798,2,87,2,35,20190705,1.04,27,346
46685310,1,8,1.29826,103.83843,3,139,2,74,20190811,2.14,28,286
97397042,1,20,1.3186,103.85834,2,25,180,0,-1,-1.0,1,0
61619807,1,8,1.29889,103.83995,2,85,2,39,20190804,1.17,27,334
61619807,1,8,1.29658,103.83798,2,87,1,25,20190731,0.73,27,333
4310996,1,24,1.29091,103.84162,3,499,3,5,20190129,0.16,1,0
10248444,1,8,1.2976,103.837,3,169,2,126,20190808,3.68,48,230
46685310,1,8,1.29592,103.83993,2,87,2,40,20190616,1.25,28,346
46685310,1,8,1.29554,103.83903,2,87,2,47,20190807,1.41,28,345
46685310,1,25,1.29843,103.83836,2,85,2,80,20190717,2.33,28,336
2327574,3,3,1.34534,103.95317,3,219,7,2,20181003,0.06,2,315
29420853,1,21,1.3226,103.85418,3,131,15,4,20190824,0.2,141,365
29420853,1,21,1.32075,103.85369,3,200,20,4,20190720,0.14,141,261
21149720,1,20,1.31131,103.85713,3,194,1,6,20180602,0.2,16,351
63360558,1,18,1.31192,103.80398,2,81,90,0,-1,-1.0,1,0
21149720,1,20,1.31125,103.85958,3,194,1,1,20170913,0.04,16,351
47928660,1,7,1.31239,103.88401,2,56,6,6,20181202,0.17,4,3
101001214,3,4,1.30818,103.9087,2,81,180,2,20170208,0.06,1,0
20049904,1,5,1.27616,103.83965,2,44,90,0,-1,-1.0,2,358
11390076,1,2,1.3315,103.80797,3,150,4,31,20190801,0.97,18,90
52897090,1,7,1.31246,103.88004,3,189,1,151,20190703,4.53,5,148
21863896,1,7,1.30876,103.88026,3,106,3,4,20170316,0.12,2,0
8077242,2,30,1.39176,103.75235,2,60,2,5,20190110,0.34,1,0
101145755,1,21,1.31775,103.8443,3,319,3,1,20190210,0.15,11,365
101145755,2,33,1.31019,103.76001,3,319,3,0,-1,-1.0,11,353
78386666,1,7,1.31476,103.88913,2,53,1,15,20181003,0.45,6,0
101558071,1,21,1.32829,103.84706,3,110,185,0,-1,-1.0,1,0
37291236,3,4,1.3074,103.91086,3,137,1,27,20170711,0.79,2,0
29131068,3,4,1.31194,103.93623,2,100,2,0,-1,-1.0,2,365
12318610,5,36,1.41443,103.84137,2,62,1,36,20190826,1.24,2,330
23722617,1,16,1.28351,103.84418,3,115,4,41,20190806,1.23,84,47
6689302,2,23,1.3729,103.7649,2,40,90,2,20180731,0.06,2,0
21149720,1,20,1.3113,103.86166,3,201,1,2,20170708,0.07,16,351
31773419,1,22,1.28035,103.8491,3,146,1,26,20190723,1.38,5,333
101683980,1,20,1.30379,103.86212,3,150,1,37,20170702,1.1,1,0
1662175,1,5,1.27598,103.83826,3,175,2,81,20190517,2.38,1,0
21149720,1,20,1.31187,103.85814,3,208,1,0,-1,-1.0,16,351
97206233,1,25,1.30389,103.83494,2,82,1,44,20190518,1.3,10,334
7080517,1,20,1.31805,103.86152,3,85,28,4,20190813,0.13,11,336
97206233,1,6,1.30473,103.83446,2,90,1,19,20190726,0.56,10,324
101926374,1,15,1.33479,103.84262,1,50,240,0,-1,-1.0,1,364
23761463,3,4,1.32041,103.95513,2,50,90,9,20180101,0.29,1,89
102007408,1,21,1.32459,103.84289,2,65,4,2,20180812,0.07,1,79
6689302,2,23,1.37362,103.76625,2,37,90,0,-1,-1.0,2,256
102027164,5,29,1.44968,103.81611,2,25,60,1,20181220,0.12,2,365
9478865,5,29,1.44622,103.81651,2,35,180,0,-1,-1.0,1,353
23336011,1,16,1.28378,103.84476,3,85,7,58,20190823,1.75,40,362
23336011,1,16,1.28148,103.84682,3,94,5,67,20190824,2.06,40,364
101145755,1,11,1.29222,103.80779,3,256,3,0,-1,-1.0,11,355
102202696,1,5,1.28675,103.82683,3,250,180,0,-1,-1.0,1,358
102316815,1,15,1.33685,103.86807,2,100,1,2,20170401,0.07,1,0
90613922,1,10,1.30432,103.85016,3,119,3,43,20190722,1.67,10,297
25422497,4,19,1.35139,103.88113,2,26,20,10,20180412,0.3,7,0
96249364,4,32,1.3837,103.90032,2,40,180,186,20190813,5.47,2,91
95539967,4,19,1.34997,103.88114,2,25,30,0,-1,-1.0,3,323
102642786,3,4,1.32953,103.90664,3,99,3,4,20170108,0.12,1,0
15503071,1,20,1.31506,103.85503,2,62,90,15,20181003,0.47,13,361
29427922,4,32,1.39877,103.87251,2,69,180,0,-1,-1.0,1,358
22063996,1,7,1.31778,103.89263,2,69,1,1,20161112,0.03,1,0
48110833,1,5,1.26675,103.81219,3,390,3,105,20190809,3.18,2,326
31464513,1,21,1.32861,103.84341,3,219,10,4,20190329,0.12,114,365
25422497,4,19,1.34954,103.88052,2,26,90,2,20180807,0.08,7,174
42006064,1,2,1.30899,103.80161,2,50,60,14,20180817,0.42,1,249
103099105,1,16,1.28118,103.84532,1,50,1,60,20190821,1.86,4,353
90619731,1,20,1.32346,103.8657,3,87,5,6,20180729,0.18,1,0
102149593,2,9,1.33981,103.68924,2,50,2,29,20190810,0.86,1,85
103099105,1,22,1.27992,103.84483,1,69,1,25,20190405,0.81,4,331
103300843,3,4,1.32254,103.91947,2,58,90,2,20171213,0.06,1,89
45711035,3,4,1.33135,103.94103,1,90,2,5,20170425,0.15,1,0
37291236,2,33,1.29732,103.76702,2,87,3,3,20170308,0.09,2,147
103099105,1,16,1.28154,103.84565,2,90,1,5,20190611,0.16,4,307
6379045,1,15,1.33235,103.86791,2,67,4,19,20190813,0.59,2,56
103692249,2,9,1.3451,103.69813,2,31,180,1,20181121,0.11,2,364
101145755,1,11,1.30488,103.784,3,319,3,2,20190718,0.06,11,352
102918859,3,4,1.3157,103.93442,2,76,3,6,20190512,0.29,1,326
1521514,1,6,1.31093,103.83939,2,58,2,25,20190805,0.76,6,349
16347502,1,5,1.26768,103.81521,3,250,3,2,20180101,0.06,1,223
10855869,4,17,1.3973,103.91393,2,58,1,0,-1,-1.0,1,25
104051603,2,9,1.34669,103.72258,2,47,1,0,-1,-1.0,1,0
1521514,1,6,1.31152,103.83826,2,58,2,9,20190820,0.46,6,352
1521514,1,21,1.31219,103.84376,2,61,2,10,20190802,0.34,6,365
41039458,1,11,1.28159,103.78641,3,125,20,5,20181122,0.16,10,124
78386666,1,7,1.31728,103.88995,2,56,2,5,20180430,0.17,6,0
4705949,3,3,1.34308,103.96009,2,60,4,8,20190512,0.24,13,68
11390076,1,6,1.30518,103.84066,2,100,3,12,20190727,0.37,18,363
104193036,2,40,1.34364,103.68676,2,54,180,1,20161208,0.03,2,365
772728,1,11,1.2792,103.78634,3,237,3,35,20190804,1.35,1,244
104193036,2,9,1.34322,103.68744,2,50,90,1,20171205,0.05,2,179
104602837,4,19,1.37866,103.90196,2,65,1,5,20190809,0.17,2,273
32171129,4,26,1.3767,103.84706,3,131,1,1,20161204,0.03,2,0
97206233,1,25,1.3034,103.83371,2,110,1,21,20190720,0.64,10,322
27019011,1,20,1.3202,103.86359,2,60,3,0,-1,-1.0,1,0
65679130,1,20,1.30895,103.85883,2,275,1,9,20180724,0.31,18,251
65679130,1,20,1.31072,103.85906,2,399,1,4,20171217,0.14,18,348
11463785,1,20,1.315,103.85823,3,90,5,8,20190718,0.24,3,166
8200399,1,7,1.31648,103.88565,2,65,7,8,20190703,0.27,10,73
8200399,1,7,1.31708,103.88466,2,90,7,1,20170402,0.03,10,58
95539967,4,19,1.35148,103.88075,2,28,30,1,20170202,0.03,3,365
11928158,1,7,1.31472,103.88835,3,65,4,6,20170318,0.18,1,0
8492007,1,20,1.31938,103.86324,3,200,10,12,20180504,0.38,203,0
21149720,1,20,1.3112,103.86107,3,208,1,23,20190818,0.78,16,351
67321834,1,21,1.32689,103.82142,2,119,1,2,20161206,0.06,1,0
35691521,1,20,1.32238,103.863,3,299,7,3,20180728,0.12,45,262
68059127,3,4,1.32516,103.91457,2,169,3,1,20181201,0.11,21,323
68059127,3,4,1.32516,103.9146,2,137,3,0,-1,-1.0,21,179
68059127,3,4,1.32388,103.91592,2,199,3,0,-1,-1.0,21,177
68059127,3,4,1.31672,103.91352,2,99,3,0,-1,-1.0,21,340
68059127,3,4,1.31857,103.91231,2,128,3,2,20190815,1.07,21,344
91481229,1,15,1.33342,103.84897,2,4000,3,0,-1,-1.0,1,180
105507723,1,20,1.30013,103.86367,3,147,3,4,20170707,0.12,1,0
29420853,1,20,1.32912,103.8645,3,200,3,1,20180830,0.08,141,264
27687599,1,7,1.31372,103.88747,3,118,1,144,20190822,4.34,1,90
105541127,1,6,1.306,103.84014,2,75,2,70,20190823,2.1,1,76
66406177,1,13,1.3057,103.89816,3,90,4,19,20180602,0.67,274,0
7574884,1,5,1.26649,103.81585,2,99,3,9,20180308,0.29,1,0
23722617,1,8,1.29482,103.84014,3,115,7,18,20190630,0.58,84,46
46545593,1,20,1.31192,103.86088,1,44,1,10,20190130,0.34,17,364
59010585,1,21,1.31544,103.8408,3,150,3,4,20170410,0.12,1,0
105770238,5,1,1.42827,103.78186,2,42,1,7,20190716,0.21,2,363
23970512,3,4,1.31846,103.90849,2,24,15,0,-1,-1.0,1,0
54324125,4,26,1.39583,103.84859,2,89,90,0,-1,-1.0,5,364
55889134,1,15,1.32881,103.87096,2,50,2,4,20170620,0.12,2,0
42473981,1,18,1.31737,103.82765,3,126,5,5,20170402,0.15,1,0
8948251,1,16,1.28453,103.84182,2,42,90,1,20161213,0.03,83,365
46545593,1,20,1.31024,103.85991,2,210,1,16,20180803,0.49,17,361
